timestamp_local,da_price,rt_price,load_mw,wind_mw
7/4/2025 0:00,18.75,23.34,52608,15493.3
7/4/2025 1:00,6.75,2.59,47352.3,17996.5
7/4/2025 2:00,14.51,11.15,45453.4,13614.9
7/4/2025 3:00,25.07,16.89,47035.3,10055.9
7/4/2025 4:00,19.28,28.6,49533.1,11001.8
7/4/2025 5:00,28.23,36.41,53360,11963
7/4/2025 6:00,31.99,35.11,55199.6,10696.3
7/4/2025 7:00,15.89,21.86,60741.4,25381.6
7/4/2025 8:00,49.05,59.03,63700.4,13032.7
7/4/2025 9:00,55.39,62.16,68624.9,9593.4
7/4/2025 10:00,49.01,55.56,68308.5,11752.8
7/4/2025 11:00,49.63,45.77,65259.4,13941.2
7/4/2025 12:00,62.3,48.77,66505.4,8193
7/4/2025 13:00,45.52,38.41,63847.2,13488.5
7/4/2025 14:00,58.88,78.63,66520.5,4867.6
7/4/2025 15:00,43.87,41.73,65013.8,14399.6
7/4/2025 16:00,60.65,75.06,70632,8589.9
7/4/2025 17:00,65.53,70.4,72373.8,8796.4
7/4/2025 18:00,78.07,77.8,76506.5,7004.2
7/4/2025 19:00,73.64,65.52,74528.4,5940.2
7/4/2025 20:00,68.11,61.78,70367.8,5290.8
7/4/2025 21:00,58.21,57.02,68777.4,8615.3
7/4/2025 22:00,35.49,34.28,60064.2,17047.8
7/4/2025 23:00,39.11,44.03,55086.7,9061
7/5/2025 0:00,21.64,15.53,47948.6,7330.5
7/5/2025 1:00,6.89,1.11,41421.2,10158.8
7/5/2025 2:00,8.69,16.54,41930.9,13167.6
7/5/2025 3:00,12.36,29.45,41308.5,13508.9
7/5/2025 4:00,16.98,17.75,44973.5,14774.9
7/5/2025 5:00,4.07,8.06,47474.6,24339.4
7/5/2025 6:00,8.33,7.01,53898.1,25816.3
7/5/2025 7:00,20.47,19.89,57630.6,26000
7/5/2025 8:00,51.86,49.95,63017.9,6296.7
7/5/2025 9:00,49.93,46.78,62815.3,8259.1
7/5/2025 10:00,33.25,38.25,62163.9,15332.2
7/5/2025 11:00,49.34,54.89,62612.2,8411.8
7/5/2025 12:00,34.29,32.09,60173.3,14089
7/5/2025 13:00,54.26,49.09,62431.1,9863.3
7/5/2025 14:00,89.71,85.41,62983.9,17547.8
7/5/2025 15:00,49.87,55.74,67098.6,13585.6
7/5/2025 16:00,45.95,38.73,63948.7,13898
7/5/2025 17:00,55.82,46.67,66361.9,7465.4
7/5/2025 18:00,46.51,49.05,67066.3,9153.9
7/5/2025 19:00,55.95,55.35,68367.3,8994.2
7/5/2025 20:00,64.94,63.69,66904.2,5685.9
7/5/2025 21:00,28.44,35.94,62720.9,23541.4
7/5/2025 22:00,28.47,28,59571.5,18295.7
7/5/2025 23:00,30.69,24.8,51785.9,11952.8
7/6/2025 0:00,-1.38,0.16,48814.9,26000
7/6/2025 1:00,12.14,6.27,44454.9,11511.6
7/6/2025 2:00,23.26,31.23,42034.7,6844
7/6/2025 3:00,-10.75,-10.55,42133.6,24822.2
7/6/2025 4:00,30.29,21.03,47669.2,8803.7
7/6/2025 5:00,10.22,11.62,47880.8,13998.1
7/6/2025 6:00,22.03,14.87,53828.9,16138.3
7/6/2025 7:00,30.43,39.68,56626.7,16598
7/6/2025 8:00,37.28,36.39,63721.8,19156.1
7/6/2025 9:00,40.81,46.48,64315.6,15759.5
7/6/2025 10:00,42.09,36.53,62422,14334.7
7/6/2025 11:00,55.28,53.54,63926.2,7226.1
7/6/2025 12:00,41.03,44.76,62782.6,10914
7/6/2025 13:00,53.04,51.62,61118,4561.8
7/6/2025 14:00,38.44,30.41,63361.8,17406.5
7/6/2025 15:00,61.08,67.54,63930.3,4518.7
7/6/2025 16:00,56.63,59.17,65429.4,7374.2
7/6/2025 17:00,60.83,51.15,66862.3,4961.6
7/6/2025 18:00,57.9,54.64,68906,6883
7/6/2025 19:00,60.04,52.66,68522.9,10376.9
7/6/2025 20:00,58.84,54.47,66492.2,8822.4
7/6/2025 21:00,34.52,30.45,61912.3,20307.1
7/6/2025 22:00,33.42,31.28,60563.8,14482.5
7/6/2025 23:00,28.46,15.69,51310.5,11330.7
7/7/2025 0:00,22.06,18.32,51862.7,13844
7/7/2025 1:00,-2.42,6.25,46868.8,26000
7/7/2025 2:00,13.6,29.12,47282.1,23548
7/7/2025 3:00,24.04,13.78,44709.7,9445.1
7/7/2025 4:00,18.58,28.29,47518.6,11516.2
7/7/2025 5:00,14.91,35.03,51372,18919.5
7/7/2025 6:00,27.8,26.03,58016.6,17235.6
7/7/2025 7:00,46.63,51.23,60025.6,8694.3
7/7/2025 8:00,32.47,41.6,64916.6,18310.3
7/7/2025 9:00,54.9,50.98,64126,8122.9
7/7/2025 10:00,33.44,42,68806.6,20115.2
7/7/2025 11:00,43.79,42.07,67134.5,13083
7/7/2025 12:00,66.33,74.95,64691.6,5741.9
7/7/2025 13:00,60.84,74.49,68502.5,7075.6
7/7/2025 14:00,62.59,73.92,64788.8,6736.2
7/7/2025 15:00,195.7,192.88,69555.3,9123.5
7/7/2025 16:00,53.21,58.6,68868.4,7858.6
7/7/2025 17:00,71.19,66.97,74980.5,5361.6
7/7/2025 18:00,108.3,98.04,74804.3,5102.5
7/7/2025 19:00,51.7,49.71,71536.7,13198.7
7/7/2025 20:00,62.55,69.91,69874.5,12724.9
7/7/2025 21:00,55.11,52.66,68798.7,12718.7
7/7/2025 22:00,40.33,53.43,62173.6,14763.9
7/7/2025 23:00,34.54,35.24,56517.5,10557.4
7/8/2025 0:00,19.7,10.07,53030.2,15961.8
7/8/2025 1:00,-1.05,-3.52,46436.2,26000
7/8/2025 2:00,0.42,-5.34,45465.2,26000
7/8/2025 3:00,17.69,29.55,46908.9,13840.6
7/8/2025 4:00,26.34,30.89,49465.9,12353.9
7/8/2025 5:00,39.59,39.03,52521.6,4215.6
7/8/2025 6:00,26.23,32.93,57226.2,23767.4
7/8/2025 7:00,28.46,21.51,59551.6,19861
7/8/2025 8:00,58.28,48.06,64069.2,10227.5
7/8/2025 9:00,59.43,48.12,68420.5,6364.6
7/8/2025 10:00,62.41,45.96,68267.9,6648.1
7/8/2025 11:00,57.3,47.75,68220,12584.7
7/8/2025 12:00,60.36,65.44,69046.3,9174.2
7/8/2025 13:00,50.18,56.75,64815.5,12248.4
7/8/2025 14:00,52.47,44.66,66688.5,8950.8
7/8/2025 15:00,352.33,334.25,68627,13110.2
7/8/2025 16:00,54.59,50.95,68972.2,10167.1
7/8/2025 17:00,62.48,66.98,74792.4,13028.5
7/8/2025 18:00,77.62,85.12,75215.4,3729.4
7/8/2025 19:00,70.88,73.07,74035.7,5912.4
7/8/2025 20:00,71.09,62.03,74840.4,9490
7/8/2025 21:00,32.75,39.3,65336.6,19704.1
7/8/2025 22:00,14.08,17.63,62671.3,26000
7/8/2025 23:00,32.79,39.45,57368.5,12947.2
7/9/2025 0:00,35.24,27.22,50293.4,11151.3
7/9/2025 1:00,32.3,36.92,47747,6332
7/9/2025 2:00,-5.58,2.24,44170.9,23045.3
7/9/2025 3:00,20.79,8.63,46674.2,12294.7
7/9/2025 4:00,1.61,-3.93,49839.8,26000
7/9/2025 5:00,33.11,19.42,53168.2,10942.1
7/9/2025 6:00,14.01,6.7,55052.5,26000
7/9/2025 7:00,30.9,29.97,60841.5,19509.8
7/9/2025 8:00,58.26,45.23,66832.9,8219
7/9/2025 9:00,57.25,67.26,68015,13448.3
7/9/2025 10:00,43.23,53.37,63983.1,15810.7
7/9/2025 11:00,62.39,61.22,70310.2,9304.6
7/9/2025 12:00,50.1,44.19,67625.9,13916.2
7/9/2025 13:00,45.86,45.47,65525.5,12945.2
7/9/2025 14:00,51.18,64.31,68853.3,11252.2
7/9/2025 15:00,60.81,66.43,67245.4,8417.4
7/9/2025 16:00,71.55,55.36,69100.1,5070.8
7/9/2025 17:00,68.59,48.31,72961.1,8662.4
7/9/2025 18:00,72.82,64.67,76931.2,10331.5
7/9/2025 19:00,75.92,75.53,76597.2,4426.7
7/9/2025 20:00,58.13,42.81,72376.7,12057.9
7/9/2025 21:00,50.34,48.49,68764.8,11598
7/9/2025 22:00,53.77,38.68,64016.6,7284
7/9/2025 23:00,36.97,37.04,55141.5,11992.7
7/10/2025 0:00,24.6,26.56,52368.1,12752.5
7/10/2025 1:00,-3.37,11.97,46582.5,26000
7/10/2025 2:00,12.59,11.4,45849.8,17239.5
7/10/2025 3:00,1.79,-1.41,45681.4,25084.8
7/10/2025 4:00,12.49,24.49,49229,14807.5
7/10/2025 5:00,36.45,42.33,53034.5,6562.5
7/10/2025 6:00,14.65,15.03,53361.8,19858.1
7/10/2025 7:00,44.26,41.52,62710,10352.8
7/10/2025 8:00,51.8,67.11,67048.9,11217.1
7/10/2025 9:00,54.27,47.68,68827.5,7537.1
7/10/2025 10:00,53.7,40.4,68518,11537.5
7/10/2025 11:00,51.29,49.56,71084.7,16618.1
7/10/2025 12:00,45.42,42.57,68009.9,14512.2
7/10/2025 13:00,41.15,52,67716.6,18294.8
7/10/2025 14:00,44.59,45.99,69027.4,18710.5
7/10/2025 15:00,69.66,77.9,69115.2,3374.9
7/10/2025 16:00,59.54,36.5,68822.4,5024.7
7/10/2025 17:00,69.24,66.23,67994.8,3971.5
7/10/2025 18:00,63.21,76.49,72869.3,12674.9
7/10/2025 19:00,69.15,59.44,75108.8,7532.9
7/10/2025 20:00,70.28,67.77,71192.3,8959.6
7/10/2025 21:00,59.34,66.89,69432,10981.5
7/10/2025 22:00,41.4,36.86,63091.1,15496.5
7/10/2025 23:00,49.46,56.5,58841.3,7135.2
7/11/2025 0:00,28.5,23.06,51218.4,8321
7/11/2025 1:00,15.09,14.75,48064.9,15247.8
7/11/2025 2:00,-1.34,4.7,46117.4,26000
7/11/2025 3:00,12.29,2.46,47723.8,15546.4
7/11/2025 4:00,19.67,12.34,46600.5,10925.7
7/11/2025 5:00,40.87,49.1,52334.3,5795.9
7/11/2025 6:00,23.78,16.69,59098.6,22510.4
7/11/2025 7:00,51.97,53.11,64920.4,9989
7/11/2025 8:00,58.15,66.91,66464.2,7778.2
7/11/2025 9:00,62.6,63.43,67650.6,5590.1
7/11/2025 10:00,70.19,72.65,70077.3,5838.5
7/11/2025 11:00,73.44,87.39,69847.1,6671.4
7/11/2025 12:00,58.61,79.32,66957.1,8559
7/11/2025 13:00,69,70.23,67616.8,5197.2
7/11/2025 14:00,58.25,54.43,69338.3,9339.8
7/11/2025 15:00,64.05,71.55,71816.5,7578.5
7/11/2025 16:00,38.36,31.37,71795,23350.4
7/11/2025 17:00,138.75,150.57,72574.5,4158.1
7/11/2025 18:00,64.41,59.49,73736.5,10248.5
7/11/2025 19:00,69.47,65.66,74822.2,11119.2
7/11/2025 20:00,71.51,-7.7,71703.5,7016.9
7/11/2025 21:00,51.32,43.68,68472.4,12626
7/11/2025 22:00,31.24,41.86,61267.5,18430.2
7/11/2025 23:00,35.03,38.11,58923.9,14528
7/12/2025 0:00,-1.99,-2.46,46668.3,26000
7/12/2025 1:00,27.21,45.66,43752.4,5714.6
7/12/2025 2:00,13.33,14.39,42501.4,10670.6
7/12/2025 3:00,-6.48,-6.64,44953.6,26000
7/12/2025 4:00,3.56,-6.46,44838.5,23497.9
7/12/2025 5:00,9.36,2.08,48466.1,19418.4
7/12/2025 6:00,5.89,-2.53,53134.6,25517.3
7/12/2025 7:00,51.24,45.07,60603.6,5867
7/12/2025 8:00,26,21.79,57182.9,18631.1
7/12/2025 9:00,25.59,23.02,61854.8,19511.4
7/12/2025 10:00,58.41,64.71,68400.3,8287.8
7/12/2025 11:00,27.41,27.18,64583.8,26000
7/12/2025 12:00,53.23,69.32,61161.7,10401.6
7/12/2025 13:00,56.34,62.01,62368.5,3334.9
7/12/2025 14:00,51.25,44.89,62807.4,10190.2
7/12/2025 15:00,59.23,63.3,65192.5,6119.1
7/12/2025 16:00,55.26,56.62,68638.9,14499.3
7/12/2025 17:00,52.24,64.81,68146.2,11447.4
7/12/2025 18:00,359.9,367.29,67812.2,7275.7
7/12/2025 19:00,49.37,49.98,70052.1,20198.6
7/12/2025 20:00,47.8,63.54,65779.1,17012.6
7/12/2025 21:00,55.28,60.3,61806.3,8326.7
7/12/2025 22:00,34.92,40.33,56010.2,12162.9
7/12/2025 23:00,19.97,33.5,51054.7,17538.6
7/13/2025 0:00,17.65,25.36,47003.8,12423
7/13/2025 1:00,2.92,4.86,42966.9,13086.3
7/13/2025 2:00,8.12,7.42,42768.9,15832.8
7/13/2025 3:00,14.33,-3.84,41575.9,9716.7
7/13/2025 4:00,25.6,8.99,41793.9,5702
7/13/2025 5:00,17.22,16.16,48044.2,16939.7
7/13/2025 6:00,35.45,30.45,53289.4,5980.3
7/13/2025 7:00,50.92,51.09,57361.7,8881.6
7/13/2025 8:00,58.42,67.57,63902.1,5863
7/13/2025 9:00,49.71,42.76,62529,5750.5
7/13/2025 10:00,42.63,28.44,65498,13492.4
7/13/2025 11:00,42.31,30.62,63671.4,9286.2
7/13/2025 12:00,54.13,45.27,62891.6,8468.8
7/13/2025 13:00,51.88,41.62,61185.7,4943.6
7/13/2025 14:00,50.69,51.08,62666.5,6383.9
7/13/2025 15:00,201.46,215.31,62677.9,10012.4
7/13/2025 16:00,54.93,60.46,65960,8376.9
7/13/2025 17:00,53.04,59.24,67153.1,12941.6
7/13/2025 18:00,41.41,43.38,67177.6,14686.9
7/13/2025 19:00,57.81,46.66,70468,9162.1
7/13/2025 20:00,66.48,86.65,67723.8,4839.2
7/13/2025 21:00,48.35,45.49,62791.7,8590
7/13/2025 22:00,40.57,47.55,58854.6,12452.3
7/13/2025 23:00,31.26,11.12,53070.6,9790.7
7/14/2025 0:00,36.73,35.93,50618,9096.4
7/14/2025 1:00,16.1,14.55,47723.4,15680.6
7/14/2025 2:00,-0.76,-3.16,44957,26000
7/14/2025 3:00,17.98,5.37,45033.2,12588.1
7/14/2025 4:00,16.38,18.16,46830.2,15537.9
7/14/2025 5:00,31.69,42.67,52609.8,8420.1
7/14/2025 6:00,21.9,40.8,58851.7,25584.5
7/14/2025 7:00,30.5,45.34,61587.1,20562.5
7/14/2025 8:00,42.97,54.35,70423.1,18679.6
7/14/2025 9:00,31.73,47.11,69848.7,22242
7/14/2025 10:00,63.81,80.24,71212.3,9179.2
7/14/2025 11:00,67.57,59.26,69912.1,8948.3
7/14/2025 12:00,40.97,43.23,70887.5,20513.7
7/14/2025 13:00,46.72,35.23,65923.3,11869.3
7/14/2025 14:00,58.82,63.67,63211.2,3155.8
7/14/2025 15:00,60.62,282.63,67996,10361.2
7/14/2025 16:00,60.77,59.38,71665.5,6593.8
7/14/2025 17:00,56.75,54.29,72968,13375.3
7/14/2025 18:00,60.98,38.52,74548.1,11419.6
7/14/2025 19:00,81.06,63.88,76439.2,4684.7
7/14/2025 20:00,59.81,67.51,72796.7,12556.3
7/14/2025 21:00,52.92,46.86,69700.5,13261.4
7/14/2025 22:00,37.38,46.59,61621.6,15308.5
7/14/2025 23:00,27.44,25.99,55662,17972.2
7/15/2025 0:00,13.07,-1.21,53862.2,26000
7/15/2025 1:00,15.3,2.69,47789.8,18287
7/15/2025 2:00,13.15,7.11,44982.9,15701.5
7/15/2025 3:00,0.63,-7.72,45435,26000
7/15/2025 4:00,-4.45,-5.25,48048.7,26000
7/15/2025 5:00,12.37,14.64,52177.9,22913.4
7/15/2025 6:00,37.68,40.74,56203.2,16025.1
7/15/2025 7:00,26.3,28.35,60362.8,16833.7
7/15/2025 8:00,44.1,52.06,65967.1,14570.2
7/15/2025 9:00,48.2,57.22,67365.3,12149.8
7/15/2025 10:00,37.02,28.65,70917.2,26000
7/15/2025 11:00,68.61,51.83,69095.2,7311.1
7/15/2025 12:00,49.8,43.69,68241.8,15962.9
7/15/2025 13:00,55.31,56.06,66038.8,8427.5
7/15/2025 14:00,66.95,62.22,67372.9,4395.7
7/15/2025 15:00,61.53,67.23,69427.4,7749
7/15/2025 16:00,69.26,57.27,71990.1,6690.9
7/15/2025 17:00,64.08,78.3,72568,11565.7
7/15/2025 18:00,76.92,83.98,76083.7,9891.2
7/15/2025 19:00,73.94,70.47,74057.2,6466
7/15/2025 20:00,48.13,41.26,73583.8,21544.3
7/15/2025 21:00,48.72,47.35,67541.5,19678.8
7/15/2025 22:00,11.03,21.36,60282.4,26000
7/15/2025 23:00,31.21,27.62,57649.6,15415.6
7/16/2025 0:00,22.45,17.22,52737.8,14355.2
7/16/2025 1:00,7.16,7.12,48379,20808.8
7/16/2025 2:00,21.18,9.88,46199.9,11970.2
7/16/2025 3:00,14.62,24.3,45772.3,16588.4
7/16/2025 4:00,15.58,21.17,47879.8,14342.5
7/16/2025 5:00,40.31,48.46,53878.6,7856.2
7/16/2025 6:00,29.63,42.1,58713.9,15449.1
7/16/2025 7:00,39.71,32.59,61866.3,11349.1
7/16/2025 8:00,54.74,54.88,68162.4,11628.3
7/16/2025 9:00,47.49,46.64,66902.6,14175.5
7/16/2025 10:00,47.33,61.59,68034,19680.5
7/16/2025 11:00,75.64,71.91,71434,6982.1
7/16/2025 12:00,59.4,43.29,69298.3,8149.3
7/16/2025 13:00,53.4,49.26,66719.5,6313.4
7/16/2025 14:00,58.07,66.04,68096.4,5882.9
7/16/2025 15:00,60.91,65.71,69106.8,6446.8
7/16/2025 16:00,57.75,56.91,65901.8,7824.3
7/16/2025 17:00,58.2,54.78,71125.3,11595.4
7/16/2025 18:00,59.89,62.96,74027.3,10952.7
7/16/2025 19:00,78.44,83.54,73418.5,6358
7/16/2025 20:00,51.07,53.02,72635.1,19873
7/16/2025 21:00,54.13,50.99,70344.3,18408.3
7/16/2025 22:00,43.23,42.95,62667.1,8645.7
7/16/2025 23:00,19.92,15,55778.7,24008.9
7/17/2025 0:00,19.98,29.29,52237.6,16879
7/17/2025 1:00,15.56,14.38,47320.3,14113.4
7/17/2025 2:00,7.84,-0.57,45555.1,18213.7
7/17/2025 3:00,9.86,30.19,45854.1,15445.8
7/17/2025 4:00,14.32,7.76,51622.3,19812.7
7/17/2025 5:00,21.72,13.68,50186.1,16474.6
7/17/2025 6:00,28.2,17.37,57550.8,12517.3
7/17/2025 7:00,61.52,55.34,62762.5,5555.1
7/17/2025 8:00,43.38,50.1,65050.6,16421.3
7/17/2025 9:00,59.27,45.04,69976.2,10159.6
7/17/2025 10:00,55.32,56.77,70469.7,15733.9
7/17/2025 11:00,54.86,49.61,68568.7,12689.9
7/17/2025 12:00,56.95,49.65,67390.3,8098.6
7/17/2025 13:00,45.8,30.15,67157.3,14098.5
7/17/2025 14:00,62.95,62.55,67457.3,9361.2
7/17/2025 15:00,53.56,38.14,68729.7,9057
7/17/2025 16:00,206.86,204.33,70450.9,8022.4
7/17/2025 17:00,45.21,48.28,73259.6,18978.8
7/17/2025 18:00,75.83,55.5,75543.9,6870.1
7/17/2025 19:00,64.4,70.64,71825.8,8836.1
7/17/2025 20:00,61.35,43.55,70317.8,6353.1
7/17/2025 21:00,38.56,54.9,65445.1,16669.8
7/17/2025 22:00,51.53,49.78,64566,9968
7/17/2025 23:00,39.52,31.75,57672.5,11187.7
7/18/2025 0:00,21.77,23.61,52482.4,11530.6
7/18/2025 1:00,9.91,1.8,46014.6,15555.8
7/18/2025 2:00,26.99,5.13,47784.4,8818.7
7/18/2025 3:00,32.54,42.79,45497.5,5686.8
7/18/2025 4:00,15.48,12.35,49098.6,19023.7
7/18/2025 5:00,39.73,40.41,54311.3,5842.2
7/18/2025 6:00,24.51,23.02,56693,21370.1
7/18/2025 7:00,20.22,12.75,61924.1,26000
7/18/2025 8:00,38.94,28.89,66657.6,12014.6
7/18/2025 9:00,52.64,59.21,73341.1,21542.3
7/18/2025 10:00,59.67,64.28,69600.2,10951.8
7/18/2025 11:00,45.5,45.11,71422.7,20955.2
7/18/2025 12:00,63.56,72.76,69909.3,7702.3
7/18/2025 13:00,69.07,68.4,67979.7,3065.5
7/18/2025 14:00,56.43,66.49,65975.9,8224.4
7/18/2025 15:00,46.97,60.25,70704.1,18122.5
7/18/2025 16:00,53.07,62.81,68147,10846.1
7/18/2025 17:00,74.2,77.89,75729.8,7046.3
7/18/2025 18:00,62.18,53.09,74534.2,10966.3
7/18/2025 19:00,44.89,48.88,69209.8,15795.7
7/18/2025 20:00,62.62,58.35,71615,10653.6
7/18/2025 21:00,37.63,44.11,69570.2,26000
7/18/2025 22:00,44.95,59.49,62836,10249.1
7/18/2025 23:00,20.19,19.38,58350.7,21674.6
7/19/2025 0:00,-0.05,-10.13,47178.9,20472.9
7/19/2025 1:00,9.79,16.1,42933.6,11021.9
7/19/2025 2:00,6.4,6.33,42468.2,12772.9
7/19/2025 3:00,-2.72,11.11,43003.7,24639.7
7/19/2025 4:00,2.78,3.27,45077.6,16501.9
7/19/2025 5:00,19.26,18.63,50974.2,17583.2
7/19/2025 6:00,36.47,37.33,52913.1,6959.1
7/19/2025 7:00,30.95,33.72,58848.1,18519.3
7/19/2025 8:00,44.06,26.23,61824.3,14701
7/19/2025 9:00,43.14,35.84,61186.4,11647.5
7/19/2025 10:00,47.13,57.09,62130.4,13006.2
7/19/2025 11:00,58.85,52.98,63882.1,8475.5
7/19/2025 12:00,63.8,63.54,66244,7236
7/19/2025 13:00,50.27,48.21,63556.5,7957.8
7/19/2025 14:00,41.39,35.21,60203.5,6908.7
7/19/2025 15:00,22.21,20.76,59080.5,22385.5
7/19/2025 16:00,51.47,42.27,67054.1,12832.9
7/19/2025 17:00,55.1,41.77,67560.4,5738.5
7/19/2025 18:00,39.98,41.83,70944.8,23612.1
7/19/2025 19:00,48.16,62.67,67419.3,8385.9
7/19/2025 20:00,60.68,67.4,67766.7,11204.1
7/19/2025 21:00,41.2,48.11,65010.8,17951.8
7/19/2025 22:00,45.22,54.71,58132.3,5323.5
7/19/2025 23:00,29.08,30.93,52749,12390.8
7/20/2025 0:00,24.23,24.44,48230.3,11209.5
7/20/2025 1:00,11.44,3.71,44981.6,16537.4
7/20/2025 2:00,3.14,10.23,42525.9,18235.5
7/20/2025 3:00,14.15,16.64,44013,15028.9
7/20/2025 4:00,7.48,1.29,44945.3,14602.7
7/20/2025 5:00,1.02,-1.81,47810.9,24352.8
7/20/2025 6:00,35.33,25.19,56730.2,16617
7/20/2025 7:00,32.16,36.89,57504.3,14024.2
7/20/2025 8:00,40.25,54.15,60838.1,13786.6
7/20/2025 9:00,20.11,9.94,63554.8,26000
7/20/2025 10:00,56.5,65.91,64352.4,11932.4
7/20/2025 11:00,53.41,64.29,63241.3,8071.6
7/20/2025 12:00,53.51,43.04,63085.8,3994.4
7/20/2025 13:00,61.06,42.45,62582.5,4647.2
7/20/2025 14:00,49.78,50.35,63188.4,6889.8
7/20/2025 15:00,50.42,48.86,60282.3,7980
7/20/2025 16:00,67.83,-9999,68938.8,6620.5
7/20/2025 17:00,115.66,125.8,67469.1,10376.5
7/20/2025 18:00,65.17,62,69973.1,7301.8
7/20/2025 19:00,427.63,449.4,66557.4,6741.9
7/20/2025 20:00,38.83,25.01,66382.8,14544.9
7/20/2025 21:00,26.85,19.04,62589.6,22167
7/20/2025 22:00,46.12,38.27,60945.8,7837.6
7/20/2025 23:00,22.75,21.06,52532.4,15360.7
7/21/2025 0:00,36.56,49.34,52798.8,6147
7/21/2025 1:00,29.83,19.78,46934.1,7754.3
7/21/2025 2:00,15.18,7.05,45216,11826.6
7/21/2025 3:00,-2.07,-7.78,45907.5,25891.2
7/21/2025 4:00,26.89,26.08,50451.6,10857.8
7/21/2025 5:00,25.87,27.32,50652.5,10428.5
7/21/2025 6:00,27.51,24,56203.5,14723.6
7/21/2025 7:00,38.11,26.51,59712.5,13975.1
7/21/2025 8:00,58.28,57.4,64542.5,9045.8
7/21/2025 9:00,26.75,39.65,67048.1,26000
7/21/2025 10:00,54.58,62.82,66277.9,9782.5
7/21/2025 11:00,56.65,52.54,67390.6,10691.2
7/21/2025 12:00,54.44,55.08,64432,7858.6
7/21/2025 13:00,44.72,49.21,65631.8,10783
7/21/2025 14:00,53.7,61.66,69664.3,14796.4
7/21/2025 15:00,40.97,54.78,69559.4,17686.5
7/21/2025 16:00,62.18,64.6,71115.4,6023.3
7/21/2025 17:00,49.11,38.56,70975.1,14517.3
7/21/2025 18:00,58.14,44.37,71300.2,12058.4
7/21/2025 19:00,50.14,55.57,71994.6,15750.2
7/21/2025 20:00,56.75,43.72,72136.6,10576.7
7/21/2025 21:00,59.82,67.16,69922,10986.4
7/21/2025 22:00,35.89,30.52,64622.8,19622.6
7/21/2025 23:00,26.39,15.45,58217.4,21119.6
7/22/2025 0:00,0.83,5.45,50843.4,26000
7/22/2025 1:00,13.8,4.59,47722.3,16436.6
7/22/2025 2:00,16.3,20.55,45350.1,14666.5
7/22/2025 3:00,24.05,25.69,45942.5,5127.6
7/22/2025 4:00,31.6,14.49,51354,7452.9
7/22/2025 5:00,29.12,41.87,50804.5,12588.1
7/22/2025 6:00,42.39,54.03,57753.7,8812
7/22/2025 7:00,35.16,43.72,64647,19793
7/22/2025 8:00,54.66,63.42,63892.3,7131.2
7/22/2025 9:00,61.36,54.8,67311.5,9522.1
7/22/2025 10:00,58.61,69.04,68128.1,8939.4
7/22/2025 11:00,45.47,52.29,68243.4,17441
7/22/2025 12:00,56.68,37.85,65119.4,7149.7
7/22/2025 13:00,49.53,40.84,68323.9,10825.9
7/22/2025 14:00,61.18,54.36,68736.9,9254.4
7/22/2025 15:00,169.88,183.18,69715.3,12541.1
7/22/2025 16:00,49.82,41.13,69219,12423.9
7/22/2025 17:00,503.56,498.28,72931.9,8699.9
7/22/2025 18:00,66.76,55.2,72454.9,4381.7
7/22/2025 19:00,57.84,53.54,73463,9137.6
7/22/2025 20:00,64.17,73.48,76075.6,10906.9
7/22/2025 21:00,50.27,37.46,68576.2,13570.7
7/22/2025 22:00,51.56,55.81,61299.4,9226.5
7/22/2025 23:00,19.64,11.75,57551.9,22928.3
7/23/2025 0:00,21.81,38.76,50023.4,14527.1
7/23/2025 1:00,27.24,28.27,46240.6,9916.9
7/23/2025 2:00,3.8,3.04,44505.5,12500.6
7/23/2025 3:00,-3.01,-8.24,45639.3,26000
7/23/2025 4:00,12.09,14.02,49985.4,20716.8
7/23/2025 5:00,15.03,1.79,53887.5,24053.2
7/23/2025 6:00,36.48,37.36,58825.1,9035.6
7/23/2025 7:00,43.22,37.94,60992.2,10047.2
7/23/2025 8:00,49.79,44.12,65393.1,9446.5
7/23/2025 9:00,48.29,66.83,68843.8,12942.1
7/23/2025 10:00,65.67,78.31,67923.2,10159.2
7/23/2025 11:00,57.72,70.86,68115.3,8123.1
7/23/2025 12:00,64.63,72.28,68540.2,7966.5
7/23/2025 13:00,63.68,67.35,66702.2,6167.8
7/23/2025 14:00,54.49,67.7,67959.3,7802.2
7/23/2025 15:00,54.36,57.31,71546.2,13760.2
7/23/2025 16:00,70.06,75.62,70420,4282
7/23/2025 17:00,68.91,81.39,74883.3,10304.5
7/23/2025 18:00,57.57,64.92,75121.1,17463.7
7/23/2025 19:00,70.22,74.21,71326.5,9323.6
7/23/2025 20:00,66.05,73.21,70165.6,8659.7
7/23/2025 21:00,44.87,45.87,66953.8,18054.8
7/23/2025 22:00,53.56,58.13,61794.3,8243.2
7/23/2025 23:00,39.13,44.57,57136.2,13559.1
7/24/2025 0:00,31.12,20.01,52535.3,9026.7
7/24/2025 1:00,25.97,19.34,49134.3,6456.9
7/24/2025 2:00,12.29,18.84,46017.8,14322.2
7/24/2025 3:00,17.47,18.66,45608.9,8754.5
7/24/2025 4:00,9.69,9.53,46269.6,15255.6
7/24/2025 5:00,9.9,12.54,53179.5,24740.8
7/24/2025 6:00,13.09,-4.75,58066.6,26000
7/24/2025 7:00,44.51,42.99,62962.2,14261.7
7/24/2025 8:00,44.36,42.91,69736.7,20270.3
